timestamp,pH,turbidity_NTU,CO2_ppm,alarm_flag,maintenance_log
2026-01-06 04:00:00,6.983,2.042,428.41,0,
2026-01-06 04:15:00,7.05,2.085,426.3,0,
2026-01-06 04:30:00,6.958,1.952,416.11,0,
2026-01-06 04:45:00,6.973,1.83,423.39,0,
2026-01-06 05:00:00,7.107,2.192,419.87,0,
2026-01-06 05:15:00,7.074,2.266,420.53,0,
2026-01-06 05:30:00,6.984,1.862,416.21,0,
2026-01-06 05:45:00,6.935,2.197,422.45,0,
2026-01-06 06:00:00,6.852,2.316,427.05,0,
2026-01-06 06:15:00,6.963,2.257,420.28,0,
2026-01-06 06:30:00,7.101,2.12,409.8,0,
2026-01-06 06:45:00,6.992,2.058,418.8,0,
2026-01-06 07:00:00,6.933,2.229,416.12,0,
2026-01-06 07:15:00,6.975,2.273,411.74,0,
2026-01-06 07:30:00,6.865,2.271,416.82,0,
2026-01-06 07:45:00,6.919,2.251,418.21,0,
2026-01-06 08:00:00,6.93,2.138,411.33,0,
2026-01-06 08:15:00,6.912,2.386,406.76,0,
2026-01-06 08:30:00,6.948,2.418,404.65,0,
2026-01-06 08:45:00,6.918,2.402,409.43,0,
2026-01-06 09:00:00,6.927,2.413,410.89,0,
2026-01-06 09:15:00,6.853,2.674,408.91,0,
2026-01-06 09:30:00,6.926,2.354,407.75,0,
2026-01-06 09:45:00,6.957,2.666,412.29,0,
2026-01-06 10:00:00,6.822,2.39,411.46,0,
2026-01-06 10:15:00,6.821,2.693,410.04,0,
2026-01-06 10:30:00,6.928,2.737,412.18,0,
2026-01-06 10:45:00,6.848,2.534,406.01,0,
2026-01-06 11:00:00,6.925,2.853,404.03,0,
2026-01-06 11:15:00,6.831,2.699,406.14,0,
2026-01-06 11:30:00,6.924,2.521,405.74,0,
2026-01-06 11:45:00,6.857,2.621,399.82,0,
2026-01-06 12:00:00,6.863,2.87,405.82,0,
2026-01-06 12:15:00,6.929,2.861,412.45,0,
2026-01-06 12:30:00,6.833,2.585,411.31,0,
2026-01-06 12:45:00,6.806,2.743,410.33,0,
2026-01-06 13:00:00,6.833,2.813,408.94,0,
2026-01-06 13:15:00,6.881,2.725,414.43,0,
2026-01-06 13:30:00,6.783,3.171,404.67,0,
2026-01-06 13:45:00,6.897,2.868,405.38,0,
2026-01-06 14:00:00,6.843,2.837,414.1,0,
2026-01-06 14:15:00,6.933,3.037,410.13,0,
2026-01-06 14:30:00,6.761,2.815,407.8,0,
2026-01-06 14:45:00,6.848,3.03,413.19,0,
2026-01-06 15:00:00,6.81,2.636,409.76,0,
2026-01-06 15:15:00,6.86,2.824,408.74,0,
2026-01-06 15:30:00,6.921,3.054,409.23,0,
2026-01-06 15:45:00,6.908,3.135,414.62,0,
2026-01-06 16:00:00,6.912,2.784,414.82,0,
2026-01-06 16:15:00,6.926,2.766,420.76,0,
2026-01-06 16:30:00,6.953,2.982,414.25,0,
2026-01-06 16:45:00,6.901,2.799,414.91,0,
2026-01-06 17:00:00,6.997,2.846,422.65,0,
2026-01-06 17:15:00,7.004,3.01,421.6,0,
2026-01-06 17:30:00,7.0,2.788,419.01,0,
2026-01-06 17:45:00,7.018,2.564,412.97,0,
2026-01-06 18:00:00,7.015,2.651,416.75,0,
2026-01-06 18:15:00,7.112,2.834,416.57,0,
2026-01-06 18:30:00,7.015,2.538,421.71,0,
2026-01-06 18:45:00,7.014,2.756,420.31,0,
2026-01-06 19:00:00,7.001,2.574,429.52,0,
2026-01-06 19:15:00,6.997,3.01,417.57,0,
2026-01-06 19:30:00,6.995,3.068,419.95,0,
2026-01-06 19:45:00,7.022,2.563,426.29,0,
2026-01-06 20:00:00,7.071,2.739,428.09,0,
2026-01-06 20:15:00,7.1,2.533,416.32,0,
2026-01-06 20:30:00,7.094,2.607,420.36,0,
2026-01-06 20:45:00,7.061,2.899,426.86,0,
2026-01-06 21:00:00,7.151,2.534,433.91,0,
2026-01-06 21:15:00,7.15,2.535,436.57,0,
2026-01-06 21:30:00,7.111,2.411,427.86,0,
2026-01-06 21:45:00,7.092,2.698,429.3,0,
2026-01-06 22:00:00,7.157,2.011,427.04,0,
2026-01-06 22:15:00,7.144,2.407,433.3,0,
2026-01-06 22:30:00,7.066,2.441,437.2,0,
2026-01-06 22:45:00,7.139,2.323,436.39,0,
2026-01-06 23:00:00,7.158,2.526,431.48,0,
2026-01-06 23:15:00,7.102,2.552,428.42,0,
2026-01-06 23:30:00,7.158,2.135,431.93,0,
2026-01-06 23:45:00,7.077,2.637,437.5,0,
2026-01-07 00:00:00,7.217,2.087,430.4,0,
2026-01-07 00:15:00,7.212,2.471,424.71,0,
2026-01-07 00:30:00,7.136,2.279,430.46,0,
2026-01-07 00:45:00,7.165,2.161,430.65,0,
2026-01-07 01:00:00,7.024,2.156,424.31,0,
2026-01-07 01:15:00,7.084,2.194,432.29,0,
2026-01-07 01:30:00,7.124,2.214,433.11,0,
2026-01-07 01:45:00,7.081,2.029,438.2,0,
2026-01-07 02:00:00,7.166,2.118,425.06,0,
2026-01-07 02:15:00,7.225,2.026,432.9,0,
2026-01-07 02:30:00,7.06,1.948,433.39,0,
2026-01-07 02:45:00,7.071,1.999,431.1,0,
2026-01-07 03:00:00,7.118,1.941,424.46,0,
2026-01-07 03:15:00,7.179,2.045,423.65,0,
2026-01-07 03:30:00,7.03,2.168,427.69,0,
2026-01-07 03:45:00,7.096,2.119,427.03,0,
2026-01-07 04:00:00,7.166,2.396,423.76,0,
2026-01-07 04:15:00,6.984,1.769,430.47,0,
2026-01-07 04:30:00,6.993,2.174,422.99,0,
2026-01-07 04:45:00,7.027,2.109,416.28,0,
2026-01-07 05:00:00,7.013,2.236,422.21,0,
2026-01-07 05:15:00,7.07,2.229,424.26,0,
2026-01-07 05:30:00,7.032,2.106,422.93,0,
2026-01-07 05:45:00,6.921,2.167,422.12,0,
2026-01-07 06:00:00,7.026,2.042,425.98,0,
2026-01-07 06:15:00,6.961,2.259,414.76,0,
2026-01-07 06:30:00,7.044,1.901,416.74,0,
2026-01-07 06:45:00,6.939,2.316,423.84,0,
2026-01-07 07:00:00,6.929,2.214,409.02,0,
2026-01-07 07:15:00,6.979,2.163,415.93,0,
2026-01-07 07:30:00,6.981,2.222,420.32,0,
2026-01-07 07:45:00,6.956,2.254,419.55,0,
2026-01-07 08:00:00,6.841,2.495,416.64,0,
2026-01-07 08:15:00,6.944,2.808,416.07,0,
2026-01-07 08:30:00,6.857,2.53,408.53,0,
2026-01-07 08:45:00,6.913,2.287,417.58,0,
2026-01-07 09:00:00,6.823,2.491,406.71,0,
2026-01-07 09:15:00,6.91,2.523,406.42,0,
2026-01-07 09:30:00,6.841,2.309,412.03,0,
2026-01-07 09:45:00,6.811,2.285,408.05,0,
2026-01-07 10:00:00,6.906,2.491,410.43,0,
2026-01-07 10:15:00,6.878,2.647,410.96,0,
2026-01-07 10:30:00,6.831,2.31,416.03,0,
2026-01-07 10:45:00,6.931,2.47,410.37,0,
2026-01-07 11:00:00,6.833,2.689,405.93,0,
2026-01-07 11:15:00,6.854,2.635,410.94,0,
2026-01-07 11:30:00,6.865,2.866,404.78,0,
2026-01-07 11:45:00,6.819,2.465,411.68,0,
2026-01-07 12:00:00,6.874,3.053,408.26,0,
2026-01-07 12:15:00,6.824,2.492,409.63,0,
2026-01-07 12:30:00,6.831,2.439,400.98,0,
2026-01-07 12:45:00,6.921,2.755,399.23,0,
2026-01-07 13:00:00,6.803,2.613,402.4,0,
2026-01-07 13:15:00,6.737,2.795,415.62,0,
2026-01-07 13:30:00,6.942,2.806,404.32,0,
2026-01-07 13:45:00,6.993,2.803,412.17,0,
2026-01-07 14:00:00,6.85,2.72,407.04,0,
2026-01-07 14:15:00,6.778,2.924,409.06,0,
2026-01-07 14:30:00,6.865,2.822,410.3,0,
2026-01-07 14:45:00,6.873,3.044,417.55,0,
2026-01-07 15:00:00,6.884,2.859,413.85,0,
2026-01-07 15:15:00,6.845,2.748,413.63,0,
2026-01-07 15:30:00,6.938,2.643,417.88,0,
2026-01-07 15:45:00,6.943,2.873,410.8,0,
2026-01-07 16:00:00,6.85,2.71,418.27,0,
2026-01-07 16:15:00,6.969,2.697,418.3,0,
2026-01-07 16:30:00,7.045,2.976,418.97,0,
2026-01-07 16:45:00,6.96,2.626,415.52,0,
2026-01-07 17:00:00,6.944,3.098,415.14,0,
2026-01-07 17:15:00,6.964,2.903,414.18,0,
2026-01-07 17:30:00,7.011,2.863,415.2,0,
2026-01-07 17:45:00,6.904,2.704,415.55,0,
2026-01-07 18:00:00,7.008,2.961,421.47,0,
2026-01-07 18:15:00,6.99,2.832,419.87,0,
2026-01-07 18:30:00,7.112,2.714,423.29,0,
2026-01-07 18:45:00,7.021,2.831,424.29,0,
2026-01-07 19:00:00,7.122,2.53,418.87,0,
2026-01-07 19:15:00,6.993,2.518,419.5,0,
2026-01-07 19:30:00,7.087,2.575,423.68,0,
2026-01-07 19:45:00,7.082,2.775,422.21,0,
2026-01-07 20:00:00,7.032,2.7,422.48,0,
2026-01-07 20:15:00,7.092,2.834,433.45,0,
2026-01-07 20:30:00,7.152,2.515,421.17,0,
2026-01-07 20:45:00,7.083,2.715,436.0,0,
2026-01-07 21:00:00,7.021,2.586,429.64,0,
2026-01-07 21:15:00,7.112,2.437,432.97,0,
2026-01-07 21:30:00,7.074,2.61,432.99,0,
2026-01-07 21:45:00,7.108,2.516,432.45,0,
2026-01-07 22:00:00,7.126,2.406,437.04,0,
2026-01-07 22:15:00,7.049,2.48,426.43,0,
2026-01-07 22:30:00,7.058,2.428,430.46,0,
2026-01-07 22:45:00,7.166,2.399,427.95,0,
2026-01-07 23:00:00,7.119,2.335,424.81,0,
2026-01-07 23:15:00,7.019,2.176,429.12,0,
2026-01-07 23:30:00,7.188,2.358,439.39,0,
2026-01-07 23:45:00,7.163,2.203,431.28,0,
2026-01-08 00:00:00,7.114,2.147,439.93,0,
2026-01-08 00:15:00,7.084,2.242,440.32,0,
2026-01-08 00:30:00,7.191,2.367,443.88,0,
2026-01-08 00:45:00,7.165,2.264,439.39,0,
2026-01-08 01:00:00,7.264,2.137,441.02,0,
2026-01-08 01:15:00,7.163,2.114,432.66,0,
2026-01-08 01:30:00,7.158,2.278,432.0,0,
2026-01-08 01:45:00,7.126,1.808,431.94,0,
2026-01-08 02:00:00,7.171,2.273,430.39,0,
2026-01-08 02:15:00,7.156,1.86,430.58,0,
2026-01-08 02:30:00,7.182,1.918,432.53,0,
2026-01-08 02:45:00,7.087,2.044,427.16,0,
2026-01-08 03:00:00,7.084,2.439,422.97,0,
2026-01-08 03:15:00,7.075,2.359,429.37,0,
2026-01-08 03:30:00,7.131,2.209,424.53,0,
2026-01-08 03:45:00,7.158,2.154,424.31,0,
2026-01-08 04:00:00,7.052,1.821,425.43,0,
2026-01-08 04:15:00,7.045,2.124,423.82,0,
2026-01-08 04:30:00,7.073,2.021,429.03,0,
2026-01-08 04:45:00,7.036,1.985,423.19,0,
2026-01-08 05:00:00,7.086,2.137,427.75,0,
2026-01-08 05:15:00,6.917,2.051,423.17,0,
2026-01-08 05:30:00,6.978,2.261,421.21,0,
2026-01-08 05:45:00,6.971,1.851,421.42,0,
2026-01-08 06:00:00,6.884,2.165,414.83,0,
2026-01-08 06:15:00,6.942,2.036,420.57,0,
2026-01-08 06:30:00,6.935,2.121,421.83,0,
2026-01-08 06:45:00,6.961,2.245,421.62,0,
2026-01-08 07:00:00,7.017,2.05,411.49,0,
2026-01-08 07:15:00,6.94,2.261,410.07,0,
2026-01-08 07:30:00,6.891,2.225,413.26,0,
2026-01-08 07:45:00,6.931,2.179,420.23,0,
2026-01-08 08:00:00,6.977,2.229,414.88,0,
2026-01-08 08:15:00,6.868,2.3,410.23,0,
2026-01-08 08:30:00,6.863,2.232,406.88,0,
2026-01-08 08:45:00,6.929,2.372,409.35,0,
2026-01-08 09:00:00,6.883,2.355,408.51,0,
2026-01-08 09:15:00,6.92,2.33,414.72,0,
2026-01-08 09:30:00,6.88,2.686,414.53,0,
2026-01-08 09:45:00,6.91,2.536,405.82,0,
2026-01-08 10:00:00,6.818,2.443,412.62,0,
2026-01-08 10:15:00,6.865,2.548,411.84,0,
2026-01-08 10:30:00,6.851,2.398,404.19,0,
2026-01-08 10:45:00,6.797,2.513,408.3,0,
2026-01-08 11:00:00,6.777,2.556,409.77,0,
2026-01-08 11:15:00,6.887,2.442,408.88,0,
2026-01-08 11:30:00,6.834,2.711,401.26,0,
2026-01-08 11:45:00,6.799,2.601,408.55,0,
2026-01-08 12:00:00,6.845,2.647,410.55,0,
2026-01-08 12:15:00,6.907,2.637,414.34,0,
2026-01-08 12:30:00,6.737,3.187,405.43,0,
2026-01-08 12:45:00,6.778,2.664,406.05,0,
2026-01-08 13:00:00,6.809,2.473,407.57,0,
2026-01-08 13:15:00,6.931,2.561,409.8,0,
2026-01-08 13:30:00,6.876,2.931,409.3,0,
2026-01-08 13:45:00,6.904,3.033,411.65,0,
2026-01-08 14:00:00,6.813,2.744,405.11,0,
2026-01-08 14:15:00,6.819,3.051,411.61,0,
2026-01-08 14:30:00,6.903,2.981,407.51,0,
2026-01-08 14:45:00,6.89,2.85,410.4,0,
2026-01-08 15:00:00,6.921,2.847,418.35,0,
2026-01-08 15:15:00,6.892,2.919,406.49,0,
2026-01-08 15:30:00,6.923,3.028,411.58,0,
2026-01-08 15:45:00,6.925,2.959,408.23,0,
2026-01-08 16:00:00,6.964,2.798,414.61,0,
2026-01-08 16:15:00,6.974,2.873,418.89,0,
2026-01-08 16:30:00,6.862,3.194,416.09,0,
2026-01-08 16:45:00,6.839,2.93,415.68,0,
2026-01-08 17:00:00,7.011,3.017,422.21,0,
2026-01-08 17:15:00,7.03,2.96,418.98,0,
2026-01-08 17:30:00,6.929,2.911,421.71,0,
2026-01-08 17:45:00,6.897,2.875,422.08,0,
2026-01-08 18:00:00,7.005,2.981,408.5,0,
2026-01-08 18:15:00,7.056,2.94,420.48,0,
2026-01-08 18:30:00,7.109,2.857,417.25,0,
2026-01-08 18:45:00,7.055,2.697,419.02,0,
2026-01-08 19:00:00,7.02,2.841,429.0,0,
2026-01-08 19:15:00,7.004,2.754,422.36,0,
2026-01-08 19:30:00,7.058,2.697,432.16,0,
2026-01-08 19:45:00,7.051,3.124,419.68,0,
2026-01-08 20:00:00,7.024,2.469,421.67,0,
2026-01-08 20:15:00,7.186,2.821,429.72,0,
2026-01-08 20:30:00,7.181,2.524,425.94,0,
2026-01-08 20:45:00,7.156,2.648,429.14,0,
2026-01-08 21:00:00,7.06,2.989,428.04,0,
2026-01-08 21:15:00,7.156,2.434,428.45,0,
2026-01-08 21:30:00,7.151,2.444,428.3,0,
2026-01-08 21:45:00,7.147,2.524,430.7,0,
2026-01-08 22:00:00,7.192,2.373,432.96,0,
2026-01-08 22:15:00,7.166,2.606,437.22,0,
2026-01-08 22:30:00,7.176,2.368,430.28,0,
2026-01-08 22:45:00,7.174,2.52,429.79,0,
2026-01-08 23:00:00,7.162,2.197,429.5,0,
2026-01-08 23:15:00,7.058,2.1,437.65,0,
2026-01-08 23:30:00,7.153,2.313,434.66,0,
2026-01-08 23:45:00,7.122,2.088,424.38,0,
2026-01-09 00:00:00,7.086,2.528,424.23,0,
2026-01-09 00:15:00,7.234,2.048,428.65,0,
2026-01-09 00:30:00,7.235,2.101,432.82,0,
2026-01-09 00:45:00,7.215,2.298,431.64,0,
2026-01-09 01:00:00,7.158,2.129,433.65,0,
2026-01-09 01:15:00,7.21,1.972,430.66,0,
2026-01-09 01:30:00,7.139,2.489,436.68,0,
2026-01-09 01:45:00,7.145,2.017,433.85,0,
2026-01-09 02:00:00,7.075,2.124,430.7,0,
2026-01-09 02:15:00,7.145,2.11,434.56,0,
2026-01-09 02:30:00,7.122,2.237,422.92,0,
2026-01-09 02:45:00,7.048,2.191,428.68,0,
2026-01-09 03:00:00,7.104,1.99,429.04,0,
2026-01-09 03:15:00,7.095,2.059,430.32,0,
2026-01-09 03:30:00,7.181,2.069,420.44,0,
2026-01-09 03:45:00,7.128,2.213,425.63,0,
2026-01-09 04:00:00,7.076,1.925,427.6,0,
2026-01-09 04:15:00,7.079,2.404,427.22,0,
2026-01-09 04:30:00,7.06,1.99,429.34,0,
2026-01-09 04:45:00,7.038,2.106,426.9,0,
2026-01-09 05:00:00,6.985,1.94,422.86,0,
2026-01-09 05:15:00,7.022,1.927,425.04,0,
2026-01-09 05:30:00,6.982,1.999,420.76,0,
2026-01-09 05:45:00,6.947,1.996,421.37,0,
2026-01-09 06:00:00,7.026,2.091,423.18,0,
2026-01-09 06:15:00,7.01,2.021,419.03,0,
2026-01-09 06:30:00,6.891,2.287,419.88,0,
2026-01-09 06:45:00,6.965,2.082,421.5,0,
2026-01-09 07:00:00,7.011,2.083,419.74,0,
2026-01-09 07:15:00,7.005,2.177,421.08,0,
2026-01-09 07:30:00,6.994,2.405,424.72,0,
2026-01-09 07:45:00,6.936,2.31,417.5,0,
2026-01-09 08:00:00,6.883,2.285,412.15,0,
2026-01-09 08:15:00,6.862,2.108,415.38,0,
2026-01-09 08:30:00,6.926,2.176,414.57,0,
2026-01-09 08:45:00,6.92,2.18,414.54,0,
2026-01-09 09:00:00,6.958,2.593,417.49,0,
2026-01-09 09:15:00,6.942,2.502,404.24,0,
2026-01-09 09:30:00,6.874,2.319,416.54,0,
2026-01-09 09:45:00,6.813,2.389,417.42,0,
2026-01-09 10:00:00,6.854,2.376,411.88,0,
2026-01-09 10:15:00,6.876,2.393,411.61,0,
2026-01-09 10:30:00,6.851,2.621,407.95,0,
2026-01-09 10:45:00,6.829,2.535,408.66,0,
2026-01-09 11:00:00,6.868,2.916,411.2,0,
2026-01-09 11:15:00,6.828,2.816,410.76,0,
2026-01-09 11:30:00,6.82,2.849,410.99,0,
2026-01-09 11:45:00,6.866,2.778,410.53,0,
2026-01-09 12:00:00,6.83,2.637,411.59,0,
2026-01-09 12:15:00,6.863,2.812,411.17,0,
2026-01-09 12:30:00,6.865,2.691,404.01,0,
2026-01-09 12:45:00,6.796,3.008,411.56,0,
2026-01-09 13:00:00,6.831,2.843,415.84,0,
2026-01-09 13:15:00,6.93,2.84,408.53,0,
2026-01-09 13:30:00,6.803,2.836,414.91,0,
2026-01-09 13:45:00,6.76,3.094,405.57,0,
2026-01-09 14:00:00,6.777,2.631,409.49,0,
2026-01-09 14:15:00,6.877,3.134,407.46,0,
2026-01-09 14:30:00,6.883,2.842,416.0,0,
2026-01-09 14:45:00,6.881,2.668,417.54,0,
2026-01-09 15:00:00,6.955,2.774,411.12,0,
2026-01-09 15:15:00,6.767,2.645,416.77,0,
2026-01-09 15:30:00,6.928,2.995,419.3,0,
2026-01-09 15:45:00,6.995,2.743,413.2,0,
2026-01-09 16:00:00,6.869,2.925,414.52,0,
2026-01-09 16:15:00,6.915,3.069,417.63,0,
2026-01-09 16:30:00,6.905,2.796,412.04,0,
2026-01-09 16:45:00,6.907,2.852,416.58,0,
2026-01-09 17:00:00,6.945,2.691,425.47,0,
2026-01-09 17:15:00,7.042,2.821,415.66,0,
2026-01-09 17:30:00,7.072,3.256,421.85,0,
2026-01-09 17:45:00,6.973,2.975,421.31,0,
2026-01-09 18:00:00,7.095,2.807,419.34,0,
2026-01-09 18:15:00,7.012,2.741,421.67,0,
2026-01-09 18:30:00,7.107,2.811,428.58,0,
2026-01-09 18:45:00,7.025,2.82,424.56,0,
2026-01-09 19:00:00,7.045,2.72,425.95,0,
2026-01-09 19:15:00,7.066,2.843,430.26,0,
2026-01-09 19:30:00,7.216,2.6,423.43,0,
2026-01-09 19:45:00,7.109,2.578,421.12,0,
2026-01-09 20:00:00,7.04,2.756,433.07,0,
2026-01-09 20:15:00,7.132,2.502,427.21,0,
2026-01-09 20:30:00,7.073,2.762,430.88,0,
2026-01-09 20:45:00,7.074,2.626,424.86,0,
2026-01-09 21:00:00,7.151,2.329,430.04,0,
2026-01-09 21:15:00,7.114,2.594,424.63,0,
2026-01-09 21:30:00,7.133,2.299,429.78,0,
2026-01-09 21:45:00,7.125,2.63,427.39,0,
2026-01-09 22:00:00,7.147,2.463,426.88,0,
2026-01-09 22:15:00,7.156,2.752,429.55,0,
2026-01-09 22:30:00,7.042,2.608,421.91,0,
2026-01-09 22:45:00,7.175,2.263,426.72,0,
2026-01-09 23:00:00,7.096,2.093,434.72,0,
2026-01-09 23:15:00,7.075,2.258,433.16,0,
2026-01-09 23:30:00,7.146,2.164,427.6,0,
2026-01-09 23:45:00,7.154,2.597,434.17,0,
2026-01-10 00:00:00,7.115,2.298,428.49,0,
2026-01-10 00:15:00,7.191,2.418,434.86,0,
2026-01-10 00:30:00,7.082,2.214,431.43,0,
2026-01-10 00:45:00,7.127,2.209,430.47,0,
2026-01-10 01:00:00,7.116,2.212,431.23,0,
2026-01-10 01:15:00,7.14,2.365,441.6,0,
2026-01-10 01:30:00,7.153,2.229,428.05,0,
2026-01-10 01:45:00,7.084,2.009,431.67,0,
2026-01-10 02:00:00,7.166,2.397,433.52,0,
2026-01-10 02:15:00,7.128,2.097,426.13,0,
2026-01-10 02:30:00,7.024,2.062,423.14,0,
2026-01-10 02:45:00,7.015,1.697,426.62,0,
2026-01-10 03:00:00,7.105,2.209,431.52,0,
2026-01-10 03:15:00,7.088,2.123,426.54,0,
2026-01-10 03:30:00,7.086,2.118,426.38,0,
2026-01-10 03:45:00,7.082,2.04,430.31,0,
2026-01-10 04:00:00,7.086,2.014,422.77,0,
2026-01-10 04:15:00,7.114,2.045,424.95,0,
2026-01-10 04:30:00,7.002,2.173,418.54,0,
2026-01-10 04:45:00,6.99,2.204,425.14,0,
2026-01-10 05:00:00,6.984,2.079,424.02,0,
2026-01-10 05:15:00,7.044,2.264,425.52,0,
2026-01-10 05:30:00,7.082,2.119,416.99,0,
2026-01-10 05:45:00,6.988,2.066,420.02,0,
2026-01-10 06:00:00,6.875,2.183,414.89,0,
2026-01-10 06:15:00,6.905,1.964,418.23,0,
2026-01-10 06:30:00,6.939,2.218,424.36,0,
2026-01-10 06:45:00,6.943,1.968,416.38,0,
2026-01-10 07:00:00,6.941,2.063,411.43,0,
2026-01-10 07:15:00,6.954,1.933,413.42,0,
2026-01-10 07:30:00,6.927,2.23,408.96,0,
2026-01-10 07:45:00,6.986,2.519,409.51,0,
2026-01-10 08:00:00,6.891,2.282,416.68,0,
2026-01-10 08:15:00,6.874,2.42,407.55,0,
2026-01-10 08:30:00,6.933,2.7,413.94,0,
2026-01-10 08:45:00,6.824,2.432,412.19,0,
2026-01-10 09:00:00,6.913,2.282,409.39,0,
2026-01-10 09:15:00,6.892,2.328,411.89,0,
2026-01-10 09:30:00,6.874,2.448,406.73,0,
2026-01-10 09:45:00,6.955,2.379,413.39,0,
2026-01-10 10:00:00,6.839,2.416,406.81,0,
2026-01-10 10:15:00,6.968,2.674,407.69,0,
2026-01-10 10:30:00,6.85,2.706,406.89,0,
2026-01-10 10:45:00,6.794,2.331,411.39,0,
2026-01-10 11:00:00,6.859,2.481,410.59,0,
2026-01-10 11:15:00,6.799,2.559,397.74,0,
2026-01-10 11:30:00,6.814,2.743,409.12,0,
2026-01-10 11:45:00,6.87,2.848,401.05,0,
2026-01-10 12:00:00,6.878,3.105,406.63,0,
2026-01-10 12:15:00,6.819,2.652,407.59,0,
2026-01-10 12:30:00,6.901,2.681,406.69,0,
2026-01-10 12:45:00,6.911,2.852,410.23,0,
2026-01-10 13:00:00,6.927,2.681,411.29,0,
2026-01-10 13:15:00,6.884,2.78,405.54,0,
2026-01-10 13:30:00,6.93,2.755,405.67,0,
2026-01-10 13:45:00,6.771,2.439,409.09,0,
2026-01-10 14:00:00,6.854,2.865,403.43,0,
2026-01-10 14:15:00,6.832,2.831,408.11,0,
2026-01-10 14:30:00,6.887,3.06,415.87,0,
2026-01-10 14:45:00,6.859,2.88,404.95,0,
2026-01-10 15:00:00,6.886,2.698,410.15,0,
2026-01-10 15:15:00,6.995,2.854,409.72,0,
2026-01-10 15:30:00,6.9,2.583,420.72,0,
2026-01-10 15:45:00,6.937,2.718,411.18,0,
2026-01-10 16:00:00,6.913,2.995,412.08,0,
2026-01-10 16:15:00,6.937,2.862,410.57,0,
2026-01-10 16:30:00,6.943,3.035,415.45,0,
2026-01-10 16:45:00,6.974,2.597,417.22,0,
2026-01-10 17:00:00,7.019,2.85,413.35,0,
2026-01-10 17:15:00,7.053,2.807,421.61,0,
2026-01-10 17:30:00,6.996,3.013,419.52,0,
2026-01-10 17:45:00,7.02,2.96,422.62,0,
2026-01-10 18:00:00,6.942,2.943,418.69,0,
2026-01-10 18:15:00,7.005,3.064,421.76,0,
2026-01-10 18:30:00,7.067,2.762,420.71,0,
2026-01-10 18:45:00,7.073,3.001,428.17,0,
2026-01-10 19:00:00,7.049,2.626,423.57,0,
2026-01-10 19:15:00,7.093,2.602,423.89,0,
2026-01-10 19:30:00,7.082,2.856,422.76,0,
2026-01-10 19:45:00,7.126,2.497,423.24,0,
2026-01-10 20:00:00,7.089,2.786,426.95,0,
2026-01-10 20:15:00,7.066,2.692,429.95,0,
2026-01-10 20:30:00,7.108,2.814,424.57,0,
2026-01-10 20:45:00,6.952,2.62,428.42,0,
2026-01-10 21:00:00,7.125,2.612,429.22,0,
2026-01-10 21:15:00,6.93,2.654,430.46,0,
2026-01-10 21:30:00,7.033,2.453,422.69,0,
2026-01-10 21:45:00,7.147,2.42,426.28,0,
2026-01-10 22:00:00,7.154,2.571,424.93,0,
2026-01-10 22:15:00,7.076,2.469,430.89,0,
2026-01-10 22:30:00,7.103,2.387,427.48,0,
2026-01-10 22:45:00,7.211,2.41,429.38,0,
2026-01-10 23:00:00,7.121,2.636,426.81,0,
2026-01-10 23:15:00,7.259,2.305,430.16,0,
2026-01-10 23:30:00,7.149,2.276,427.4,0,
2026-01-10 23:45:00,7.17,2.067,435.01,0,
2026-01-11 00:00:00,7.231,2.294,433.92,0,
2026-01-11 00:15:00,7.118,2.376,432.58,0,
2026-01-11 00:30:00,7.022,2.382,430.69,0,
2026-01-11 00:45:00,7.027,2.252,423.62,0,
2026-01-11 01:00:00,6.99,2.361,429.76,0,
2026-01-11 01:15:00,6.882,2.309,428.32,0,
2026-01-11 01:30:00,6.896,2.35,432.08,0,
2026-01-11 01:45:00,6.829,2.315,433.24,0,
2026-01-11 02:00:00,6.87,2.389,431.69,0,
2026-01-11 02:15:00,6.782,2.116,435.03,0,
2026-01-11 02:30:00,6.722,1.931,427.25,0,
2026-01-11 02:45:00,6.686,2.221,426.58,0,
2026-01-11 03:00:00,6.658,2.231,432.64,0,
2026-01-11 03:15:00,6.632,2.343,428.58,0,
2026-01-11 03:30:00,6.505,2.296,426.32,0,
2026-01-11 03:45:00,6.457,2.393,434.05,0,
2026-01-11 04:00:00,6.517,2.193,428.31,0,
2026-01-11 04:15:00,6.395,2.135,424.55,0,
2026-01-11 04:30:00,6.297,1.896,421.85,0,
2026-01-11 04:45:00,6.343,2.154,429.16,0,
2026-01-11 05:00:00,6.296,2.031,423.93,0,
2026-01-11 05:15:00,6.148,2.153,422.44,0,
2026-01-11 05:30:00,6.188,2.139,424.27,0,
2026-01-11 05:45:00,6.166,2.212,424.31,0,
2026-01-11 06:00:00,6.1,2.139,422.2,0,
2026-01-11 06:15:00,6.064,2.308,422.75,0,
2026-01-11 06:30:00,5.914,1.774,420.24,1,
2026-01-11 06:45:00,5.953,2.228,419.88,1,
2026-01-11 07:00:00,5.874,2.398,413.97,1,
2026-01-11 07:15:00,5.817,2.517,423.38,1,
2026-01-11 07:30:00,5.837,2.366,410.47,1,
2026-01-11 07:45:00,5.82,2.531,415.93,1,
2026-01-11 08:00:00,5.789,2.325,408.65,1,
2026-01-11 08:15:00,5.719,2.324,412.94,1,
